10013	Why does @dapperlaughs have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages #raging	0	0	0	1	0	-4	1.445	-8.323	2.939	-6.431	0	0	0	0	0	0	0	0	0	1	1.640876	1.12682	1.402714	1.220645	0.763555	1.609727	0.511146	1.285905	5.382639	3.066303	3.984787	2.359737	0.465058	1.732839	0.402852	0.729928	1.137202	0.399121	0.392295	-0.5	0	0	0	0.938
10014	Fuking fuming _��_	0	0	0	0	0	-6	0	-3.926	0	-2.454	1	0	0	0	0	0	0	0	1	0	0.285526	0.013251	0.4954	0.063298	0.002375	0.101344	0.008149	0.004579	0.89566	0.004446	2.118989	0	0	0	0	0	0	0	0	0	0	0	0	0.854
10015	Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that don�۪t happen. #anger #loathing	4	0	1	0	2	0	1.735	-2.674	2.792	-6.2	0	1	0	1	0	0	1	0	1	3	0.553317	0.457382	0.637828	0.558749	0.463568	0.239027	0.254097	0.808299	2.089644	1.5593	3.281684	1.312009	1.10482	0.519219	0.028218	0.03026	0.677752	0.475332	1.680159	-0.702083	0	0	0	0.854
10016	@ArizonaCoyotes not to mention the GRA guy stops me but let's the 2 ppl in front of me go. WTF. My blood is boiling.	0	2	0	1	0	-5	2.133	-6.257	1.688	-5.041	0	0	0	0	0	0	0	0	0	0	1.840481	0.684809	1.658112	1.506371	0.330408	0.94961	0.305425	0.699928	6.132415	1.407315	2.621602	0	2.266432	0.350955	0	0.243475	0.813827	0.097774	0.264167	-0.645833	0	0	1	0.854
10017	I hate my lawn mower. If it had a soul, I'd condemn it to the fiery pits of Hell.	1	3	1	3	0	-9	1.239	-6.139	1.404	-6.826	3	0	2	2	0	2	0	0	3	0	1.303757	0.651453	1.233801	1.593767	0.484671	0.769796	0.479062	0.735871	4.869129	1.822549	2.491243	0.291568	1.813613	0	1.570093	0.291766	0.546419	0.251234	0	-1.650595	0	0	0	0.833
10018	why are people so offended by kendall he ends photo shoot like seriously shut the fuck up	1	1	1	1	2	-7	1.659	-3.625	1.909	-6.88	2	0	0	1	0	1	0	0	2	0	1.786679	0.467294	1.465767	1.419165	0.32739	0.788317	0.322058	0.516411	4.32584	1.015027	3.45916	0.186747	2.503121	0.298197	0	0.448743	1.051459	0.804546	1.201786	-0.488487	0	0	0	0.833
10019	I'm about to block everyone everywhere posting about the storm. I think everyone is aware of the damn rain and what not so quit. #damn 	0	4	0	1	0	-3	2.536	-6.188	4.373	-5.609	2	0	1	0	0	0	0	0	3	0	1.367699	0.940721	1.397889	1.494455	0.745935	0.738445	0.561261	1.109131	5.638081	2.713012	2.741896	0.974371	1.564094	0.680629	0.753124	1.085217	0.430152	0.49846	1.067478	-1.47753	0	0	1	0.812
10020	Making my buddy cry !! Bitch wait for revenge _�_�_���_ُ�	0	3	0	3	0	-8	1.934	-2.355	1.138	-1.675	2	3	1	2	1	2	1	1	4	1	0.22733	0.298703	0.126569	0.14329	0.245757	0.058206	0.109942	0.180195	0.61613	0.767763	0.926346	1.3159	0.536489	0.911654	0.107963	1.770375	0	0.180372	0.0625	-1.495833	0	0	0	0.812
10021	Bes! You don't just tell a true blooded hoopjunkie to switch a f*c@n' team that juz destroyed your own team. You juz don't! #insult	2	0	0	0	2	-3	5.661	-2.751	0.981	-9.138	1	0	0	1	1	1	0	3	1	1	1.024178	0.797205	0.935693	0.923174	0.969308	0.448773	0.677925	1.056747	4.039284	2.950624	0.762388	0.455032	1.204025	0.282451	0.156472	0.049806	0.204167	1.037629	1.691	-0.479167	0	0	1	0.891
10022	I got a NO RESPONSE again from an #irate customer of #amazon _��__��_\nwhy can't they understand that it's not always amazon fault..\n#carrierfault	1	1	0	1	0	-1	0.973	-5.968	1.179	-7.44	0	0	0	0	0	1	0	0	1	1	1.220821	0.612973	1.165418	1.0378	0.356364	0.851937	0.400322	0.719201	5.263986	1.490875	4.101211	0.650513	1.957563	0.449716	0.099135	0.150833	0.418873	0.28169	0.4125	-1.702381	0	0	3	0.812
10023	Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick! #rage #wtf  #murder	0	1	0	2	0	-7	3.387	-7.635	0.831	-14.139	1	0	1	1	0	1	0	0	2	0	2.700501	1.415676	2.289129	2.308258	0.992018	1.476723	0.666943	1.377092	7.231573	2.968293	4.433986	0.005811	3.283216	1.387168	0	0	0.271525	0.467388	1.025189	-0.837949	0	0	0	0.812
10024	@LeKingCoq @MistaAggy @GiovanniiDC The way my blood is boiling, little bastards!	0	3	0	2	0	-5	0.896	-2.531	1.379	-1.226	0	0	0	0	0	0	0	0	0	0	0.866847	0.320282	1.088404	0.660657	0.313653	0.419217	0.167215	0.258144	2.319715	0.718281	1.943875	0	1.006849	0.311129	0.017656	0	0.00592	0.035886	0.011364	-1.020536	0	0	0	0.792
10025	Actually fuming I have nothing to wear Saturday	0	0	0	0	0	-2	0.236	-2.892	0.717	-2.552	1	0	0	0	0	0	0	1	2	0	0.307777	0.373131	0.174245	0.263403	0.203965	0.216995	0.295797	0.28964	1.509936	0.600734	1.298075	0.056254	0.336012	0.292756	0.556329	0	1.088122	0	0.287636	-0.400794	0	0	1	0.792
10026	.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine. #angry #fuming	3	1	1	1	4	0	2.037	-1.303	1.614	-9.898	0	0	0	0	0	0	0	0	0	0	1.20755	0.577922	1.257885	1.015447	0.515197	0.46301	0.533142	0.760271	4.411268	1.530062	4.129859	0.001125	2.097441	0	0.428769	0.028231	0.031341	0.387034	1.002001	-0.536292	0	0	0	0.792
10027	Bloody parking ticket _���_��� #fuming	0	1	0	1	0	-3	0	-2.229	0.446	-2.914	1	0	1	1	0	1	0	0	1	0	0.058363	0.018664	0.018258	0.021801	0.009195	0.035509	0.010285	0.031969	0.171129	0.049135	2.962873	0	0.026605	0.09468	0	0	0	0	0	-0.291667	0	0	0	0.792
10028	You ever just find that the people around you really irritate you sometimes? That's me right now _���	2	1	1	1	0	-3	2.839	-2.365	0.618	-5.076	0	0	0	0	0	0	0	0	0	0	1.472344	0.752538	1.292527	1.312328	0.746076	0.834971	0.601739	0.991051	4.955296	2.256759	2.331728	0	1.119227	0.443149	0	0.092744	0.257359	0.956219	2.927904	0	0	0	0	0.792
10029	I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road 	0	1	0	1	0	-4	1.73	-4.387	3.55	-4.983	1	0	1	0	0	0	0	0	1	0	0.763235	0.907172	0.842215	0.849694	0.933432	0.462535	0.657347	1.732044	3.304284	3.252127	2.458645	1.107854	0.818075	0.284126	0.404695	0	0.947055	1.258453	0.890504	-0.484545	0	0	2	0.792
10030	This fuck you is boiling up inside, its not gonna be good when I let it out.	1	1	1	2	3	-4	1.799	-4.4	1.312	-2.978	0	1	0	0	1	0	1	1	0	1	1.633575	0.7944	0.92956	1.196693	0.518669	0.83646	0.550376	0.729253	4.624685	1.529201	2.500349	0.323799	0.350076	0.32016	0.344825	0	0.549476	0.501796	3.039509	-1.438447	0	0	1	0.792
10031	@VodafoneUKhelp @VodafoneUK wow!! My bill is �44.77 and hav a text from u to prove that and you have taken �148!!!!! #swines #fuming #con!	1	0	1	0	4	0	3.153	-2.465	1.919	-8.149	0	0	0	0	0	0	0	0	0	1	0.805464	0.874286	0.723353	0.620048	0.89347	0.333759	0.614239	0.81127	2.982268	2.495422	2.193466	0.030035	0.292831	0.09957	0	0.303659	1.136325	1.132888	0.412636	-0.041667	0	0	0	0.792
10032	I blame the whole season on Natalie! The season would have been so different had she not turned her back on her alliance! #pissed 	1	1	0	1	0	-2	1.972	-4.495	1.834	-5.903	1	0	1	0	0	0	0	1	1	0	1.100326	0.802113	1.098615	1.002382	0.933259	0.617555	0.512545	0.838905	4.203553	2.273131	1.24468	2.553563	1.560701	0.731545	1.256112	0.062651	2.092849	0.226694	1.123053	-1.270833	0	0	1	0.792
10033	Since the 'update' my @iPhone loses power nearly 40% faster.  #furious	0	0	1	1	0	0	1.45	-7.041	2.18	-3.67	0	0	0	0	0	0	0	0	0	0	1.193976	0.626684	0.807902	0.985999	0.287829	0.98499	0.411366	0.507007	3.511951	1.322627	2.269989	1.075071	0.160137	2.02507	0	0.790445	0.120143	0	0.088542	0	0	0	0	0.792
10034	@bringyouhome2 I'm about to fly into a fit of rage it's not FAIR	2	1	1	1	3	-2	0.589	-2.058	1.337	-1.584	1	0	0	0	0	0	0	0	1	1	0.415048	0.243093	0.322984	0.432438	0.126871	0.285381	0.111402	0.244304	1.866654	0.783846	1.615783	0.169779	0	0.55609	0	0	0	0.105305	1.43378	-0.889583	0	0	1	0.792
10035	Unbelievable takes 10 minutes to get through to @BarclaysUK then there's a fault and the call hangs up #fuming #treatcustomersfairly	0	2	0	3	0	-1	0.51	-3.585	1.511	-4.637	0	0	0	0	0	1	0	0	2	0	0.819511	0.699858	0.432391	0.569321	0.299236	0.200352	0.270856	0.542013	2.161216	1.339473	2.875578	0.816092	1.398223	0.349596	0	0	0.948314	0.158648	0.795915	-1.025298	0	0	0	0.792
10036	@ggreenwald @SusanSarandon We are blaming 5% of the fucking idiots who are putting the World in the middle of their tantrums. You are one.	0	1	0	2	0	-6	3.566	-2.556	1.955	-11.798	0	0	0	0	0	0	0	0	0	0	3.088925	0.778835	2.854075	2.189293	0.644162	1.394045	0.438494	0.911559	7.083348	1.946808	3.20745	0.495911	2.220052	0.598099	0.275509	0.298968	0.734194	0.414364	0.06875	-0.1875	0	0	0	0.792
10037	@SunandBeachBum 'you people' infuriate me!	0	1	0	1	0	-2	2.041	-0.176	0.208	-3.2	0	0	0	0	0	0	0	0	0	0	0.340071	0.305798	0.43873	0.354054	0.385531	0.287465	0.199697	0.32888	1.827361	0.867743	1.894986	0	0.607909	0	0	0	0	0.166457	0	0	0	0	0	0.792
10038	@rtrn94 Mine is that the party did decide but the party has been slowly transformed into a vengeful hell-cult of white male resentment	1	3	0	3	0	0	2.965	-2.155	4.57	-1.84	2	1	1	1	1	1	0	1	2	1	0.667052	0.449619	0.912525	0.741957	0.276336	0.321408	0.241504	0.446606	2.826233	1.211329	0.608568	1.062777	0.287788	0.119802	0.079511	0.651511	1.692834	0	0.071528	-0.416667	0	0	0	0.792
10039	So #angry about my @WishShopping order. 6 #months ago I placed an order of over $500. Card billed. Never #received \n#disappointing	0	0	0	0	0	0	0.288	-3.811	0.969	-8.943	0	0	0	0	0	0	0	0	0	0	0.896393	0.651901	0.538809	0.774534	0.324582	0.569176	0.342369	0.525596	3.387647	1.16669	2.246184	0.169779	1.042085	0.107035	0.478803	0.080516	0.764553	0.598882	0.381061	-0.541667	0	0	1	0.771
10040	Still can't log into my fucking Snapchat#Snapchat #snap	0	0	0	1	0	-4	0	-3.293	0.847	-2.659	0	0	0	0	0	0	0	0	0	0	0.794438	0.108663	0.773828	0.433461	0.039816	0.333254	0.06519	0.074369	1.900342	0.160859	1.508865	0	0.381081	0	0	0	1.729211	0	0	-0.676488	0	0	1	0.9
10041	@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming	3	0	2	0	3	0	5.024	-3.653	2	-6.033	0	1	0	0	1	0	0	1	0	2	0.896494	1.24502	0.75293	0.750693	1.332102	0.465884	0.659067	1.068155	3.035565	3.166637	2.905886	1.026657	0.176888	1.296208	0.857999	0.078851	0.864461	1.217671	0.933469	-0.607961	0	0	2	0.771
10042	SOMEONE LET SNAKES IN MY HOUSE, I BET IT @Ya_Boi_Huck I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM #rage #HuckFP2	0	1	0	1	0	-3	0.8	-5.51	1.498	-6.502	0	0	0	1	0	1	0	0	1	0	1.346474	0.706904	1.478507	1.548305	0.401499	0.93324	0.535958	0.804604	5.865813	1.53919	3.647618	0.286654	1.416271	1.805922	0	0.030216	0.24134	1.148592	0.17409	-0.612054	0	0	0	0.771
10043	so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep #pissed  #upset #tired #sad #tired #hangry ######	1	1	0	1	0	-4	1.807	-10.257	3.526	-15.403	0	0	0	2	0	0	1	0	2	0	0.93845	0.372147	0.914771	0.688122	0.242839	0.881115	0.19774	0.485461	2.628391	1.01307	6.162214	1.058823	1.327044	0.897109	0.47631	3.803074	0.677908	0	1.123214	-0.491865	0	0	0	0.771
10044	Why does @dapperlaughs have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages 	0	0	0	1	0	-4	1.445	-8.323	2.939	-4.345	0	0	0	0	0	0	0	0	0	1	1.640876	1.12682	1.402714	1.220645	0.763555	1.609727	0.511146	1.285905	5.382639	3.066303	2.618385	2.359737	0.465058	1.732839	0.402852	0.729928	1.137202	0.399121	0.392295	-0.5	0	0	0	0.733
10045	i feel furious	0	1	0	1	0	-3	0.253	-1.341	0.665	-0.738	1	0	1	0	0	0	0	0	1	0	0.035166	0.020587	0.042681	0.047737	0.0169	0.0537	0.015589	0.022472	0.343659	0.073119	1.235076	0	0.085605	0.068826	0	0.362404	0	0	0.141667	-0.15625	0	0	0	0.771
10046	Some Mexican ladies irritate the fuck outta me. Have a their own lil preschool of fucking kids for the welfare &amp; allllat smh.	1	1	0	3	0	-11	2.626	-5.748	1.849	-10.541	0	0	0	0	0	0	0	0	0	0	3.174742	1.103878	2.850848	1.993614	1.003141	1.398032	0.532493	1.035032	7.57358	2.818841	3.679412	0.567233	4.539386	0.053112	0.16715	0.828435	0.871057	0.475774	0.685553	-0.041667	0	0	0	0.771
10047	Still can't log into my fucking Snapchat #Snapchat 	0	0	0	1	0	-4	0	-3.293	0.847	-2.659	0	0	0	0	0	0	0	0	0	0	0.794438	0.108663	0.773828	0.433461	0.039816	0.333254	0.06519	0.074369	1.900342	0.160859	1.508865	0	0.381081	0	0	0	1.729211	0	0	-0.676488	0	0	1	0.771
10048	I blame the whole season on Natalie! The season would have been so different had she not turned her back on her alliance! #pissed #bitter	1	1	0	1	0	-2	1.972	-4.495	1.834	-7.852	1	0	1	0	0	0	0	1	1	0	1.100326	0.802113	1.098615	1.002382	0.933259	0.617555	0.512545	0.838905	4.203553	2.273131	2.099231	2.553563	2.092401	0.731545	1.256112	0.203792	2.092849	0.226694	1.123053	-1.270833	0	0	1	0.771
10049	People irritate my MF soul	0	1	0	1	0	-3	0.412	-1.365	0.72	-2.634	0	0	0	0	0	0	0	0	0	0	0.973767	0.242175	0.571396	0.567458	0.190319	0.491154	0.129632	0.206251	2.047982	0.600639	2.267087	0	0.94721	0	1.096405	0.291766	0	0.779936	0.083333	0	0	0	0	0.771
10050	Im so angry _���_٪�	0	1	0	1	0	-3	0	-1.783	0	-0.52	1	0	1	0	0	0	0	0	1	0	0.080088	0.087903	0.03107	0.045487	0.090399	0.068945	0.051723	0.039166	0.369827	0.165374	1.255599	0	0	0	0	0	0	0	0	-0.260417	0	0	0	0.75
10051	People fuckin irritate me	0	1	0	1	0	-7	0.014	-1.578	0	-2.156	0	0	0	0	0	0	0	0	0	0	1.255325	0.143699	0.895252	0.628791	0.03679	0.591964	0.11199	0.108697	2.317934	0.111002	2.526753	0	0.798911	0	0	0	0	0	0.083333	0	0	0	0	0.75
10052	@leesyatt you are a cruel, cruel man. #therewillbeblood #revenge	0	2	0	2	0	-6	1.316	-2.521	1.892	-1.967	2	0	2	2	0	2	0	0	2	0	0.180032	0.200521	0.192016	0.156151	0.286383	0.090587	0.097717	0.327214	0.980019	0.883743	1.086067	0.01725	2.403607	0	0	0.971962	0	0.254124	0.017857	-0.666667	0	0	0	0.84
10053	That way ur so angry you can literally feel ur blood boiling	0	3	0	2	0	-3	2.19	-3.836	0.295	-2.904	1	0	1	0	0	0	0	0	1	0	0.30875	0.427874	0.46588	0.290502	0.403787	0.175759	0.194124	0.481448	1.480367	1.070003	2.43168	0	1.10353	0.536078	0	0.362404	0.011294	0.736792	0.15303	-0.510417	0	0	0	0.75
10054	@KatzeAnilothei this amount of greedy mooching makes me snarl.	0	2	0	2	0	-2	0.299	-1.312	0.141	-8.054	1	0	2	0	0	0	0	0	2	0	0.311391	0.218666	0.281376	0.271569	0.14624	0.184953	0.099709	0.176902	1.26609	0.418561	0.273668	0	1.826756	0	0.0398	0.390235	0.064854	0	0.041667	-0.302083	0	0	0	0.75
10055	My mind is raging and i just want to end it all	2	2	0	1	1	0	0.364	-2.619	1.607	-0.667	1	0	1	1	0	0	0	0	1	0	0.684434	0.46832	0.420324	0.495811	0.259541	0.341186	0.315341	0.387812	2.471293	0.838497	1.249789	0	0	0.116566	0	0.209597	0.315063	0	1.476637	-0.447917	0	0	0	0.75
10056	Absolutely fuming that some woman jumped into my prebooked taxi and drove off _���	0	0	0	0	0	-2	1.256	-3.315	1.71	-1.985	1	0	0	0	0	0	0	0	1	0	0.627367	0.311719	0.46203	0.420918	0.356433	0.170552	0.247724	0.426821	1.965021	1.191276	2.467358	0	1.409005	0.462335	0	0	0.326309	0.177092	0.647917	-0.935417	0	0	0	0.75
10057	I'm nothing but a hateful and bitter fag	0	2	0	2	0	-5	0.156	-3.156	0.759	-2.338	1	0	1	1	0	1	0	0	1	0	0.865907	0.188066	1.244577	0.595721	0.124158	0.883298	0.182805	0.198474	2.942194	0.456471	0.415091	0	2.938478	0	0.299195	0.447381	0	0.510595	0	-1.166405	0	0	1	0.75
10058	@FitnessFirstAU something needs to be done about people hogging machines - nobody can use 3 machines at one time! #angry #notfair #whypay	0	0	0	0	0	0	1.929	-4.062	1.284	-8.95	0	1	0	0	0	0	0	0	0	0	0.944268	0.788841	0.570082	0.686035	0.601145	0.681184	0.3389	0.8795	2.950466	1.962846	3.580912	0.250286	1.011891	0.537427	0.125975	0.975361	0.765334	0.158037	0.81994	0	0	0	0	0.75
10059	@JrDingy96 Ikr people still got a grudge against him for no reason like wtf?!	2	2	1	1	2	-5	0.369	-5.273	0.398	-6.499	1	0	0	0	0	0	0	0	1	1	1.854574	0.34092	1.806321	1.354202	0.222619	0.830925	0.272688	0.46458	5.080007	1.051386	1.478012	0.063589	1.682511	0.053112	0.099135	1.015336	0.340304	0.138085	1.020238	-1.228571	0	0	1	0.75
10060	@lynnew69 then he said talking about wills uncontrollable animals when moving to another link. These comments do not help! #fuming	2	0	0	0	2	0	1.752	-3.6	2.847	-9.446	1	1	0	0	0	0	1	0	1	0	1.187713	0.906288	0.745175	0.943037	0.873697	0.688127	0.497913	1.276256	3.751959	2.593732	3.053577	2.57559	1.967255	0.489219	1.962934	0.016074	0.123811	0.205119	0.728968	-1.100801	0	0	1	0.75
10061	@paulbushnell25 @EE bad news if ordered online it hasn't gone through same happened to me had to re order on the phone #furious	0	1	0	1	0	-3	1.306	-7.134	0.719	-10.69	1	0	1	1	0	1	0	0	1	0	0.838842	0.708917	0.682885	0.881966	0.344522	0.587246	0.36046	0.941906	3.303634	1.643485	2.547688	0.949284	0.33143	0.271659	0	0.894134	1.104413	0.134473	0.21553	-2.47633	0	0	1	0.844
10062	So angry I wanna cry_��_��_��	0	1	0	1	0	-3	0	-2.699	0	-0.897	1	0	1	0	0	0	0	0	1	0	0.286876	0.177042	0.264815	0.27408	0.097318	0.267238	0.079998	0.076144	1.222343	0.204574	1.499033	0	0	0	0	0.128485	0	0	0	-0.385417	0	0	0	0.75
10063	OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH 	0	0	0	0	1	0	0.505	-0.366	0.42	0	0	1	0	1	1	0	0	1	0	1	0.093282	0.02539	0.070713	0.06163	0.016965	0.037544	0.012255	0.02355	0.398189	0.047328	0.047555	0	0	0	0.51661	0	0.059098	0.68451	0.03125	0	0	0	0	0.75
10064	Boycotting @DunkinDonuts till butter pecan comes back. I am furious	1	1	0	1	0	-5	1.274	-2.938	5.172	-3.113	1	0	1	0	0	0	0	0	1	0	0.340314	0.257723	0.158928	0.203795	0.132294	0.22527	0.085188	0.187938	1.268706	0.550737	1.238742	0.573965	1.628715	0.874206	0.056568	0	1.144154	0	0.30625	-0.197917	0	0	0	0.75
10065	In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep #angry	0	1	0	0	0	-2	2.422	-1.683	1.061	-7.939	1	0	0	0	0	1	0	0	2	0	0.366142	0.512361	0.205758	0.396072	0.434387	0.255446	0.269935	0.519092	1.58867	1.504792	2.25663	1.542642	2.645691	1.098599	0	0.154871	0.56532	0.12225	0.479167	-1.830451	0	0	0	0.885
10066	my mom cut my phone off and I'm so furious _�_�	0	2	0	1	0	-4	0.273	-2.84	2.053	-0.405	1	0	1	0	0	0	0	0	1	0	0.356462	0.26567	0.208393	0.232455	0.241448	0.134658	0.125488	0.348839	1.24718	0.673871	2.650538	0	0.204404	0	0	0	0.368463	0	0.703847	-0.966667	0	0	0	0.75
10067	Once again the only thing on my feed is naay raging about something and my brother filling in all the gaps	0	1	0	1	0	0	0.867	-2.635	2.508	-2.48	1	0	1	1	0	0	0	1	1	1	0.885125	0.537991	0.775452	0.79689	0.343239	0.320996	0.396824	0.556608	3.267538	1.122575	1.782781	0.475863	0.435967	0.325274	0.045167	0.105699	0.473599	0	0.572917	-0.433387	0	0	0	0.75
10068	can't believe Achilles killed me! #angry	0	0	0	1	0	-3	0.449	-3.914	0.909	-4.666	0	0	0	0	0	0	0	0	0	0	0.978158	0.241653	0.507556	1.110809	0.26689	0.85232	0.303145	0.377988	2.096881	0.595842	1.536544	0	0.822578	0.201145	0	0.287452	0.180931	0	0.145833	0	0	0	1	0.75
10069	I lost a couple niggas I want revenge so put me in coach	1	2	0	2	1	-10	0.921	-3.74	1.108	-3.425	1	1	0	1	0	1	1	1	2	0	0.647622	0.422448	0.506897	0.513112	0.209656	0.425907	0.199263	0.323661	2.737007	0.693863	0.742354	0.934567	0.718769	0.263799	0	1.593415	0.165001	0.859461	0.040972	-1.730109	0	0	0	0.875
10070	@mjmralph then it's poor packaging my Amazon and the fulfilled seller should be furious as much as you _��	0	2	0	2	2	-5	2.95	-3.251	2.921	-4.496	1	0	1	0	0	0	0	0	1	0	0.750716	0.818568	1.110217	0.742418	1.166597	1.012081	0.319683	1.069356	2.829638	2.582403	3.282219	0	0.746911	0.255247	1.357354	0.754245	0.342829	1.766632	0.729167	-0.891667	0	0	0	0.75
10071	Where's your outrage when a black man kills another black man in the streets?	0	3	0	2	0	-6	1.561	-3.363	1.115	-3.728	1	0	1	0	0	2	0	0	3	0	1.137505	0.43213	0.811491	1.339062	0.298902	0.890139	0.315211	0.342567	3.129703	0.856272	0.942511	0.462482	1.949126	0.795669	0.44317	0.41444	0.062371	0.175333	0.035714	-2.42251	0	0	0	0.75
